year,designer,cluster,file_name
2002,Nicole Farhi,1009,2002~Nicole Farhi~8deb4bcc6ff6b888701323fe9aa7e2eddf5fe7df278c2325bbe6cd55d82c72c0.jpg
2002,Stonewood + Bryce,1009,2002~Stonewood + Bryce~903ec71bf1f862d643cbb91dd53e6066bfc2e34e6b0ca73381d7a8769f6a055c.jpg
2002,Gucci,1009,2002~Gucci~6231f7272e2694475b80145d87a19e39012336a1902a028ff3f2480f9d56d238.jpg
2003,Giorgio Armani,1009,2003~Giorgio Armani~25fac0f6a2f34e8a24894c8af50934b51c92ad5163264c3925f40f0cf50bf50f.jpg
2008,Valentino,1009,2008~Valentino~6442be5f2cdf2d44b20bb036a1f381fd645ac4f167542a634d6baaeae9dd504e.jpg
2008,Moschino,1009,2008~Moschino~df837512a96c4e6e9261625606b68230fbd201b8f7a122a83a422fd28b731b5d.jpg
2012,Lanvin ,1009,2012~Lanvin ~ff99acf2c149270272d2abc15d35fcce726e34f122766daf68c0f75cc510e80a.jpg
2003,Udo Edling,1009,2003~Udo Edling~52e9d1114722200c05b4b4e11a3eb393e7f929bdc2b44e7d9dc838b27f0e26ce.jpg
2002,Luciano Soprani,1009,2002~Luciano Soprani~e81b7f52e5f36f2ee54d8a824ebcede36c138d9ccf1bf8c297d0089f84d2a2b2.jpg
2011,Frankie Morello ,1009,2011~Frankie Morello ~de7a6b689844f1982fb008a371a0850b3882e62989415232faee51fba1461aa0.jpg
2009,Lanvin,1009,2009~Lanvin~93baf608b0b777203a968b2bf3973c7c1d268c43abf8b05802cddccf757a0923.jpg
2007,Miharayasuhiro,1009,2007~Miharayasuhiro~e7d2b879d9483ab1963e37924e6f9bf21dcae3740fd846e31907c847135c59a1.jpg
2005,Issey Miyake,1009,2005~Issey Miyake~77e63d730527374e33757d1fc9754150aab253ac393281f0aed653088b2154f4.jpg
2008,Messori,1009,2008~Messori~ead87e5669c676f851da55db703dfd64795d9228eefb0e42ebb7a71020d0aae9.jpg
2004,Alberto Biani,1009,2004~Alberto Biani~ec8a5ab61e8f134e1c7c42603e8931f3092fbfb75733fcc3c79e7af6f795a05f.jpg
2006,Jil Sander,1009,2006~Jil Sander~d589704ceab3818e74db4564aedfaf2911be011532ef4df8dea8cbf843eabbff.jpg
2010,Richard Chai Men ,1009,2010~Richard Chai Men ~4ee6acbb96ec2c93bb3d949007352175c899c96f8846f2283069c54f5af7aa6c.jpg
2003,Clements Ribeiro,1021,2003~Clements Ribeiro~e038d50dc312818eba9b9656deac3a66e7199dcb910d5aef04617ae9e227a919.jpg
2010,Fendi,1021,2010~Fendi~5c2cfd3e12be89849e500cd199aae941f1d0907757cdb5bf2f4f844aefe4a641.jpg
2003,Marni,1021,2003~Marni~5e6b4d463ed55bcccb99a7367805d4efe1342419eb0a521d138eb29322ab0611.jpg
2007,Hans Ubbink,1021,2007~Hans Ubbink~78c91891f69d8bae56f0bf61a6e6284666e254520f6607628f6aee7ceca86702.jpg
2012,Rag & Bone,1021,2012~Rag & Bone~af8fc5872c37abfd1d363a6d1c169599d3165a669def66d23636a9588af3e0ed.jpg
2012,2012 Les Copains,1021,2012~2012 Les Copains~ee9b2e0ecfe0c1ca9ba04c548bda236996ae77391750fbe7ef09cbb6701d9468.jpg
2008,Aquascutum,1021,2008~Aquascutum~d459d4eb916119d6b876a9f442fecf6bc9bc92a01a5306318c4d30b22846f490.jpg
2010,Lemoniez,1021,2010~Lemoniez~06962be05864250553b0d92d682ea4e67b40c7b5fbffd0ecc9f0bcc94a494bae.jpg
2009,Jan Taminiau,1021,2009~Jan Taminiau~ea0cbc9732df72f686a3acc305a1b212395928bf7a35a6c0a5713e77913b3776.jpg
2011,Lemoniez,1021,2011~Lemoniez~d97d45feb4e7cf8a66287ffcfdae4e64af724f0d445392cf102e8263cb2182cb.jpg
2003,Ben de Lisi,1021,2003~Ben de Lisi~38420992c0c381839c83cef9e4fb194616df378c5c984ad9d5de15261a4d59c3.jpg
2014,Alberta Ferretti,1021,2014~Alberta Ferretti~2973427c42294f53da1dfd60b847372c78da7e2835fd1fb8d93ec57b88260c99.jpg
2011,Sergio Zambon ,1021,2011~Sergio Zambon ~96fa98c669321f14f46c21f362a5870245e9b8e6022fdf68ffc5add11257b98d.jpg
2011,ROPAROSA,1021,2011~ROPAROSA~9dcb91fc48064068e6c12ff0d83347951462e3c949e88da288fdfea6cf444744.jpg
2011,Donna Karan New York ,1021,2011~Donna Karan New York ~69e8e1ccc42a33368b32bb4a81f0d8a7ac13b1a7fb5c5df9951c1ad41fc7c20c.jpg
2007,Dior,1021,2007~Dior~ab311b5b3a844953828684368fce6c81219a88ebb1fa0fe232ca86c7d6a2dc0e.jpg
2011,30paarhaende,1021,2011~30paarhaende~61c771ceef7b36a97b7961151e86cbd135ed780892ae7423b29066006a1729df.jpg
2008,Dior,1021,2008~Dior~e7f0fce49b69e591f0cd6d12a7e887a6b7d56af64fd72c64c83057571ec07f39.jpg
1999,Valentino,1021,1999~Valentino~997b61684f955b824fb4289a440fae6eb2a9e63d2dd79cffceda4119682a1cbb.jpg
2012,Preen by Thornton Bregazzi ,1021,2012~Preen by Thornton Bregazzi ~ee9b2bb8d0479ef791d246cbb076d89809229f6dd4579d8c4562fce0a06fc80a.jpg
2014,Maison Rabih Kayrouz,1021,2014~Maison Rabih Kayrouz~5e1cc91d49fcf311127009f05e73a390e8e3099f511bb85d92e7d532d3fcbe02.jpg
2007,phi,1021,2007~phi~8ab611f3e00cd2806e327d185ea4e50a3cc373bd1d94d1c095fb1e24d3416f24.jpg
2003,Calvin Klein,1021,2003~Calvin Klein~07482ad63915c4f304488f61b425ba08b5fafbc3bbf0d4bab968bd69492bdd95.jpg
2005,Ben de Lisi,1021,2005~Ben de Lisi~5fc20e1289d740f1c01344aafe6dbaec48b4bbb19c13eb8cda053a3c65f969de.jpg
2005,Felipe Oliveira Baptista,1021,2005~Felipe Oliveira Baptista~adb484a75b06c9e1e1cc6e495d602dbb49a4d95ec14d77fbcc1ab5b9faff98b8.jpg
2007,Nicole Miller,1025,2007~Nicole Miller~d3067c4daa5db0ec9f67da23f3903c836dd3935da943b7e00ac1e04a6508d8b2.jpg
2007,Brioni,1025,2007~Brioni~1666750d5cfbd6ff8ac235734426a191b132e689e70fbdf63f05e2f88d234f27.jpg
2007,Neil Barrett,1025,2007~Neil Barrett~1bf209d4961ce359d00831ce4efe19f00dbf4510c6b17e43744e35d46044f398.jpg
1997,Gianni Versace,1025,1997~Gianni Versace~134694309931ec955eaec93aa031c3569e93b8ed83acf2f28dec6864e5e893d0.jpg
2006,Emma Cook,1025,2006~Emma Cook~f9ee0a037a84daf47b9eaec19b81adf25b80ddef1f947bea1b20829cc9c02383.jpg
2005,Nicole Farhi,1025,2005~Nicole Farhi~0c35067075458f6b151cf04490896debbf03c0914c24a61a95a51a971f293d81.jpg
2006,Bill Blass,1025,2006~Bill Blass~2f4961b3bbd6a1aeaf49dddeabc41322cc0eb2947c9e6e7329d8416db4f67797.jpg
2014,224,1025,2014~224~abbcacae60cf495dce0a11e77751a23ce6122011fc6c9468f4d7b8d6c66db280.jpg
2009,Jean-Paul Gaultier,1025,2009~Jean-Paul Gaultier~92e3dcaf268ea7dbbb06970e317f64bd862bfa0b8f76535e0547f47e9283c5c5.jpg
2005,BCBG by Max Azria,1025,2005~BCBG by Max Azria~e527365e4a57c979d632dbd48da35c287f7cee48d4955b6e48bcf7ecf15dff0a.jpg
2009,Jean-Paul Gaultier,1025,2009~Jean-Paul Gaultier~3d0d4a5be1853f3a2482809f02e89d74182a64a681790db2d3fb2b47ae9d2fb1.jpg
2003,Armand Basi,1025,2003~Armand Basi~660058223edbaeeb2d894fa447f0b83c9d8eea3c504e98a52e026315172f8741.jpg
2008,Gustavo Lins,1025,2008~Gustavo Lins~e58f87ba245081cd57f02d9004d25cc65444087e0e7e28a80c9ec8923e2fe140.jpg
1999,Torrente,1025,1999~Torrente~9c56159576443d91009e7452fd75366c4264f4add5f26a25155d23ba90f45299.jpg
2001,Giorgio Armani,1025,2001~Giorgio Armani~40e78636e087cc6627735f8668e4155c5cca7e4d32b69171a8dc0d6bcab5bd6b.jpg
2010,Sophie Theallet ,1025,2010~Sophie Theallet ~b8408478280f31980b4b2df52021301ecb86fd8ce5b3d6faf34b3066e649bfaf.jpg
2010,Fendi ,1025,2010~Fendi ~2d67499c134ea8cc94db82eaac8cb935a5cadbb7d01ee8a6ecf10166acc2b513.jpg
2001,Bernhard Willhelm,1025,2001~Bernhard Willhelm~1c791c939125091a020d4d0bed25afb1cb28bc771da26f422d0c7727cf41353d.jpg
2010,Twinkle by Wenlan,1025,2010~Twinkle by Wenlan~594f0705290268ef7ef3b5fea468074021a1b867724e2363b10840100cbc0ebf.jpg
2009,Louise Amstrup,1025,2009~Louise Amstrup~066566de0f6bdff31f577b82e0081dfc6dc795fb286f22a74a71f6395a5d4b6d.jpg
2007,Anne-Sophie Back,1025,2007~Anne-Sophie Back~17bd3c91910daad463823f13bbf82b901edd4474ab698e092b83244bed97acbd.jpg
2011,Gareth Pugh ,1025,2011~Gareth Pugh ~fb11d32e94dc93c384259f9c85d73ea40e9265153a77a38c1184c8b4435472f2.jpg
2011,Sportmax ,1025,2011~Sportmax ~ce02148eb05218e4b80052abde12e3fa2d596d1c21b3e5dab12bf62110a99fea.jpg
2007,Haider Ackermann,1025,2007~Haider Ackermann~92f7691376e8a42b640a1c8643a4e13b5341cd41fd30f60b431019fe77cdcf01.jpg
2007,Andrew Gn,1025,2007~Andrew Gn~35337ec3f767eccdea21a4caf0c2bd92c357c66e4b047e81cdcb8f7b1f3f6d71.jpg
2012,Giorgio Armani ,1134,2012~Giorgio Armani ~72f39f5f65d588660ffc4537acce7a6ddb7490dbe5570cd33a0e5c021a5627e1.jpg
2002,Udo Edling,1134,2002~Udo Edling~9c9c3642c979283f710e563ce5e5b7a00541a96034c93e361a007a3f0b429ae4.jpg
2011,John Lawrence Sullivan,1134,2011~John Lawrence Sullivan~351170922e4b89617cfc6c196267c92378728719477111092233a6aea21bf030.jpg
2013,Raf Simons,1134,2013~Raf Simons~6858c2db59b74034f1ff260740aebd93a1b3a3bc8ae75213e0f34e2752ad78a0.jpg
2010,Louis Vuitton,1134,2010~Louis Vuitton~bfb845ff49a2ec6b22afbe31213d838fcc5a262e57b5fb660a29e998009cac1b.jpg
2009,Andrew Mackenzie ,1134,2009~Andrew Mackenzie ~fdeb695b789e7c3550b7f73d7d5589e3ccbe8fb5594bc607f9e660e01b001bed.jpg
2008,Carlos Campos,1134,2008~Carlos Campos~48dfecd9271e4709425051f31c81be92372864e70f57e03615f3bbf4488fcc7a.jpg
2010,Canali,1134,2010~Canali~07f45b3403ead19a64b571b07e43d0b17a8444da078746222a068c81046fe8ed.jpg
2007,Gaetano Navarra,1134,2007~Gaetano Navarra~af03089a2c58466be69dce0e34fe37ab6929192b637788516271ad0b99833ec0.jpg
2009,Alexander McQueen ,1134,2009~Alexander McQueen ~24b98cb27ae3fb3dfe89853a81e00e5958c8e015f8557a70bcc7c04e3f19878e.jpg
2006,Emporio Armani,1134,2006~Emporio Armani~f459231ba265db5238a41df515027bcac73477d99e929d5363e1cb26cd35834b.jpg
2011,Iceberg ,1134,2011~Iceberg ~3ddab00bc09831f0a3d5d23729239b8d32527d2c8fba6f6e4d435e2070ceee75.jpg
2004,Junya Watanabe,1134,2004~Junya Watanabe~b7ba2f1fe69a1f2f42833b494bcfa52251f7bfbdf1667f95a48d9a7e55aa33f7.jpg
2011,Danielle Scutt,1134,2011~Danielle Scutt~f95331e94d59e8111e4d471e66e69c4b0b2f339a8dea8f86f8b76edb03268f0c.jpg
2012,Nicholas K,1134,2012~Nicholas K~c2121f6246a998946f80baea29bdd284ad28dfd523938b3f21fbfee72f8a3111.jpg
2010,Louis Vuitton,1134,2010~Louis Vuitton~d214947378c6e9e787fd8436710a021046dcb7756923a468244eb5a938300904.jpg
2011,Ehud,1134,2011~Ehud~17875e4798f5c0dd33cd85ecd37198bce5ec2eb19d197c5d108b60ee6d2f2183.jpg
2006,Neil Barrett,1134,2006~Neil Barrett~26f6180f24e2ed5428d15dffd54ad7d61806f6cbb6de98b4059600eb28ca6977.jpg
2006,Dior Homme,1134,2006~Dior Homme~71b9ff91b12cf12bdee44a60cba6701cd12a25193d593acde443cffdaa889b56.jpg
2010,Margaret Howell,1134,2010~Margaret Howell~b0b0f1edebe2be4ce93d6a915305639c4c71aba749107ea8bb1c22a0a17cd744.jpg
2003,Dice Kayek,1134,2003~Dice Kayek~ef8ac19eeef3dd25c63f4f14af516dcce3b2ba2c72e4402c2ddf0f4283320299.jpg
2007,Agnès b.,1134,2007~Agnès b.~bdc22e4bf614a0dafd8996db7ec6eb5f31842605ec9312df4f21af7aa9f8d975.jpg
2010,U-ni-ty,1134,2010~U-ni-ty~ab4ed065272b6a009f9dafe6e4805bb9fff8d89ff622048ec8f6766832627701.jpg
2013,Rick Owens,1134,2013~Rick Owens~38333fc8ee784684d71dcf292a37b4e9a9b71f7f55a7585a06950a03999ff6fc.jpg
2009,Iceberg,1134,2009~Iceberg~ce79b4565b9a478d64a6804d9b83b89d0650daa2e223efbcba067ff016c5dfc4.jpg
2011,Individuals by Amfi,1134,2011~Individuals by Amfi~edf3351b083738e38617b7b7335caac1dcdbe8c7fc11a4e37fc68b0d26096880.jpg
2008,Josep Abril,1134,2008~Josep Abril~7b4270cc1ffa16a0e7f96aee40a4de85f824a3dcd7b386ab29c805f70b9145db.jpg
2009,Peachoo + Krejberg,1134,2009~Peachoo + Krejberg~6408520fbc81df2295114a0d97c6b0f636cb5751f2b7ee29243140ea10149ac7.jpg
2010,Alessandrini,1134,2010~Alessandrini~0d92da25130c5f989c9a28e77bbde1bc5bf2828940009771df5f1bb7b96cf225.jpg
2011,Toni Francesc ,1194,2011~Toni Francesc ~02a3f97af1209d8112f5899d8a10c83e5401665554e0ec4a47b6228c95bf6841.jpg
2001,Hugo Boss,1194,2001~Hugo Boss~0938bfe01464e1ebfbed8acafad946c3b644122d05a425680fbe800f92a78088.jpg
1997,Yves Saint Laurent,1194,1997~Yves Saint Laurent~117c263dca061d2fbd77a11d8be38a36be261427b425c411c9d70f22aae30be5.jpg
2002,Miguel Adrover,1194,2002~Miguel Adrover~689ccfdfd2c0c9c40c86d3d4b80f328df2abce1b66d68db2d22b47fdecc4ef5a.jpg
2010,Vera Wang,1194,2010~Vera Wang~0ffd71365af96b98cacd3a5a8a5ef918d7af3cd9ef7dd14c656e27bf9c6c03b0.jpg
2008,Txell Miras,1194,2008~Txell Miras~50e9b9d861a44704dda3de449b102303864c76196df0f4bfa5c04f30b39cb573.jpg
2006,Céline,1194,2006~Céline~af2b7cf6efbe25e3b77c15dc36e9d8d0b05c2951722e1623e3e659fa1d80586a.jpg
1997,Yves Saint Laurent,1194,1997~Yves Saint Laurent~669f857c7fe60ff56aa222d7da250a42311d51cef4ba3909646b6b58598db238.jpg
2012,Hogan by Karl Lagerfeld,1194,2012~Hogan by Karl Lagerfeld~2c6c79640eb490aa5376be065c09bd6d12a1105b83c2e32d9ef488217e247d18.jpg
2006,Céline,1194,2006~Céline~06d2c11abdf19495edc2b98b9be0d8dfc23aeac20d6bcad7c4496e6d252aa78d.jpg
2002,IE Uniform,1194,2002~IE Uniform~3a7e3c8d6eece373d1b4c63d41d0577248fb523d539862f1770dd6b4270eb807.jpg
2008,Giuliano Fujiwara,1194,2008~Giuliano Fujiwara~b31295a350622c388b5b146557e776f9ac10c9579f11e6fb568553517d3d0770.jpg
2013,Rue du Mail (by Martine Sitbon)  Womenswear Autumn-Winter 2013,1194,2013~Rue du Mail (by Martine Sitbon)  Womenswear Autumn-Winter 2013~0164a205af49e894fbf9d0f8a933f26db73e64981b114b6ec29c978c57ca797a.jpg
2002,Emanuel Ungaro,1194,2002~Emanuel Ungaro~9269e4f4a7af9b72762ab92fd134cc038084df9c7c76ae999781b10766d90fb0.jpg
2013,Costume National Homme,1194,2013~Costume National Homme~dcf70a6f26b57bdc5a6f10636b36bba310843bedc769c6342a4cf942385ee268.jpg
2011,Mandy Coon ,1194,2011~Mandy Coon ~975874af62622161a2d1583ee124f08e2fb9630c2eb069f553672b66b2ad787c.jpg
2005,Hugo Boss Black Label,1194,2005~Hugo Boss Black Label~4edcf58eface5e10b3e580a72498872d5e782cac9132d0480f4523e2e1c1976b.jpg
2009,Alexander McQueen ,1194,2009~Alexander McQueen ~05492b288cdeb768df7f05466be7a139fe0ca03300551ba3420a7828eafebcfd.jpg
2010,Marchesa,1194,2010~Marchesa~899f8e80017d60eb936d4162ff0cd4c499c0201bf8f20882ab94412472772997.jpg
2011,General Idea ,1194,2011~General Idea ~1ba9b73a5ee34ed875afc968ef7eacd20d46c88a358a5ed94349cb1aa362b509.jpg
2007,Ralph Lauren,1194,2007~Ralph Lauren~af9eb6185a2da1585219087efdaee8ec1c168aba239cb1010ffe5fa51d464a40.jpg
2009,Moschino,1194,2009~Moschino~c9d635593c48ee43d50cda58c7e4e07d02dfd3b675b04cd9381d4623efd6fab7.jpg
2010,Z Zegna,1194,2010~Z Zegna~ea93ae7dc43fc8711b52cc8f0920df1bbf8742d9cc2c1f64ec3226388c889764.jpg
2010,Ute Ploier,1194,2010~Ute Ploier~9340996f0beb89a06ddac186310f801bda8b9c4592df8da2e07befb0032c843e.jpg
2013,Dior Homme,1194,2013~Dior Homme~2c90a31357bea3009f183d5242a941d7a50b00906fcb37a2c5ef87ab5f019162.jpg
2009,Antonio Miro,1194,2009~Antonio Miro~affdd4eb96cdc1c8aa8b6cb182b6acbe3db79f95a7423d2d35fb6e9f412cd170.jpg
2001,Byblos,1194,2001~Byblos~a13a9767004016a6206b278d380cd7eb79a9fc3ebf697a4edea6c89fdc81197e.jpg
2008,Agnès b,1194,2008~Agnès b~fe2e241811a9d57c2a782d1b72df86cc9ac66e28352988883d2b5f50c5b44d89.jpg
2009,Alvin Valley,1194,2009~Alvin Valley~6a366fd620cbb06a6c5f15c97bdc3af25542c81a5e5266c1d3d89b908c0c3b47.jpg
2011,Pierre Cardin ,1194,2011~Pierre Cardin ~edcc6a8ce454da9e705973a015b216d0b82311ad1a3fe06ac13220de8624b05b.jpg
2007,Thierry Mugler,1194,2007~Thierry Mugler~ef572d09a14e9f1df21d40c94b46d0c357e5e4f7ea7a21a31907b0f566d67fbd.jpg
2009,Louis Vuitton,1194,2009~Louis Vuitton~1dd78432f19171b1e27c364aa0d21997e107cca6059089f44e7964d32b767671.jpg
2008,Dries Van Noten,1194,2008~Dries Van Noten~81360ffc643aa77dde4a9f7760b3d741916037b2215528330b4294a19b7e4db0.jpg
2007,Angelo Marani,1194,2007~Angelo Marani~561ebfdd67d0171021242346e302c6024447d1798bcd5fc9b6b46fc25c19aab5.jpg
2007,3.1 Phillip Lim,1194,2007~3.1 Phillip Lim~567b2b716ee44d2f27737ba00be94d11fee99de1c44581296009cf47a6a24f42.jpg
2007,Fragile,1194,2007~Fragile~93005c377c011a3a81d2a4e4df2b6194e3dc5b5533b580516bbe9b16d392e43e.jpg
2012,Hermès,1194,2012~Hermès~50b1391a52c684f293a6b16f2f70c7e2bab27aa9eac85e9d2a6c27049cc7d6bd.jpg
2001,Hugo Boss,1194,2001~Hugo Boss~c6a7d84f579f179bf2fb0dcc5e4559659e1955d259405fe60ac9a1fcb642c9ae.jpg
2004,Frankie Morello,1194,2004~Frankie Morello~61b48577932cd22a70ba742b7979c019c34b76562b7373f684ca88e1d00587ba.jpg
2008,G Star,1194,2008~G Star~114581206517be1359dad17f22e5e14b3305bcdd045d6c76a3a2359c1d4a21f1.jpg
2007,Agnès b,1194,2007~Agnès b~4706f7eb865334f396f19b0c7a774a55e97e4823060a628d9b39f4da05577005.jpg
1992,Valentin Yudashkin,1194,1992~Valentin Yudashkin~f824f9f41a028e13447d4f8a8bd599d022a19e37f1a36b896297a5a751115505.jpg
2006,Viktor & Rolf,1194,2006~Viktor & Rolf~7181d5e1d4ff1b5b66cb631db32cc7ffe64409398ed2b471eed03cf513008972.jpg
2012,Isabel Marant,1194,2012~Isabel Marant~38607914e6690d30b69275390489bf00902914f805e1b2cfb4acb0961ce51190.jpg
2011,Nicolas Andreas Taralis ,1194,2011~Nicolas Andreas Taralis ~6c2a2f8c18b2c2c8f04de046992fac2fba8eb2daa40b77e03c34cf426ae44f10.jpg
2007,Dior Homme,1194,2007~Dior Homme~cc4f671e454715aa8d7965b46045915160f2a214d22ecf1e0aed5069ce4ac283.jpg
2009,Corinne Cobson,1194,2009~Corinne Cobson~84e7667a63954b561f7d06377f31d5d83926138ba6b9866a24a57d4f509d07ed.jpg
2006,Louis Vuitton,1194,2006~Louis Vuitton~28d3d382a00398c0289d08a4623665b5ce72efe28283ce2555c5a5125c1609d3.jpg
2002,Dries Van Noten,1194,2002~Dries Van Noten~94a66676e7578890cf45f23e126c4cbaf16c2969736d2c94bf9460013bebda2b.jpg
2002,Sonia Rykiel,1194,2002~Sonia Rykiel~5e2c1ec1a9afb177806ebfb6b564de5f0555d07aefe810b55ad1f0d661f198dd.jpg
2002,Miu Miu,1194,2002~Miu Miu~bf836b3981996a5a7d7447f442360a56d985e173a26c4cc6190953a49e569af0.jpg
2012,Dolce & Gabbana,1194,2012~Dolce & Gabbana~f2e3ea7ead2fa10059339945f608e48aae88755e48ac9543a4cfc7630ee29ec4.jpg
2005,Donna Karan,1194,2005~Donna Karan~eeb93e4e6fc198db538054efc55dad50b6f9beed80d79dc868a9e2ab140d8b54.jpg
2006,Dries Van Noten,1194,2006~Dries Van Noten~36123d16d556f4da4e02e5f52f9b5499ff99c5a11668b366e237e71617c1f3a5.jpg
2006,Akris,1194,2006~Akris~bce853412efa51e4462d51c16866f7533693db7d62336cc3212e2930dce5037a.jpg
2013,Damir Doma Womenswear Autumn-Winter 2013,1194,2013~Damir Doma Womenswear Autumn-Winter 2013~2ff14aecb59e7aec671aff2bded700808c35b5a62c624a9fc67f77e7ad536d23.jpg
2008,Isabel Marant,1194,2008~Isabel Marant~68dcf18954923f27184d2e4d3e6f0371faaaccaa18169db7d8bf426c873e4b35.jpg
2010,Pringle of Scotland,1194,2010~Pringle of Scotland~db6f238e006d0acfcd6290a619896684395f9c8053de8139e6463bd237bd9875.jpg
2005,Dries Van Noten,1194,2005~Dries Van Noten~ec40d67fb4181317cf91ae73f2de2fda07a30d013de6d371996fc7bbcff453b1.jpg
2010,Emporio Armani,1194,2010~Emporio Armani~3e4bb8cbbebcd0980272c5929f42b4de8c95b4b6f53128bb5a8efaee5cb6e81b.jpg
2008,Antonio Marras,1194,2008~Antonio Marras~85057964bc99597183605ecc461045ac70675dfbbdd1bc9d9849afb2b9655174.jpg
2007,Marc Jacobs,1194,2007~Marc Jacobs~0830bf7c0917c21b05396960344aaa68c558f516e458d2de1332bbe05ae23fe1.jpg
2004,Biagiotti Uomo,1194,2004~Biagiotti Uomo~1e2de2cbac7cadf24e117f1646285015d4f8c4fb17f021c5d7040e8c174efdf6.jpg
2006,Haider Ackermann,1194,2006~Haider Ackermann~a44aef7f21d52b809d1f6fb9eff836dca501348e1ada9b4612892a9b3a71a27f.jpg
